entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel
52901,Norte,RR,Boa Vista,False,3.4,99.09,74.32,Geladeira|TV|Ventilador,Refrigeração,15,Casa
52902,Norte,RR,Boa Vista,False,3.2,94.03,70.52,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,10,Casa
52903,Norte,RR,Boa Vista,False,6.1,130.6,97.95,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,20,Comercio
52905,Norte,RR,Boa Vista,True,2.4,136.76,102.57,Ventilador|Geladeira|TV,Climatização,13,Casa
52906,Norte,RR,Boa Vista,False,3.5,362.89,272.17,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,13,Comercio
52907,Norte,RR,Boa Vista,False,11.0,200.11,150.08,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,17,Apartamento
52909,Norte,RR,Boa Vista,True,9.9,90.41,67.81,Geladeira|Ventilador|TV,Refrigeração,9,Comercio
52910,Norte,RR,Boa Vista,True,7.3,1118.17,838.63,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,24,Casa
52913,Norte,RR,Boa Vista,True,8.8,87.89,65.92,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,20,Apartamento
52915,Norte,RR,Boa Vista,True,4.6,240.35,180.26,Geladeira|Ventilador|TV,Refrigeração,17,Comercio
52918,Norte,RR,Boa Vista,True,7.3,91.68,68.76,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,17,Casa
52919,Norte,RR,Boa Vista,True,0.9,112.5,84.38,Ventilador|Geladeira|Liquidificador,Climatização,10,Comercio
52921,Norte,RR,Boa Vista,True,6.9,71.08,53.31,Geladeira|Lâmpada LED|Ventilador,Refrigeração,16,Casa
52922,Norte,RR,Boa Vista,False,1.7,96.64,72.48,Geladeira|Ventilador|Ferro de Passar,Refrigeração,17,Casa
52923,Norte,RR,Boa Vista,False,2.4,134.8,101.1,Freezer|Geladeira|Lâmpada Fluorescente,Refrigeração,12,Casa
52924,Norte,RR,Boa Vista,False,1.4,103.4,77.55,Geladeira|Ventilador de Teto|Lâmpada Fluorescente,Refrigeração,19,Apartamento
52925,Norte,RR,Boa Vista,False,10.3,153.69,115.27,Liquidificador|Geladeira|Ferro de Passar,Eletrodomésticos,16,Comercio
52926,Norte,RR,Boa Vista,False,3.5,70.19,52.64,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,14,Casa
52927,Norte,RR,Boa Vista,True,3.7,63.56,47.67,Geladeira|Lâmpada Fluorescente|Liquidificador,Refrigeração,17,Apartamento
52928,Norte,RR,Boa Vista,True,4.0,18.0,13.5,Lâmpada Fluorescente|Lâmpada Incandescente|N/A,Iluminação,7,Casa
52929,Norte,RR,Boa Vista,True,1.5,18.57,13.93,Ventilador|TV|Lâmpada LED,Climatização,9,Apartamento
52930,Norte,RR,Boa Vista,False,9.1,240.8,180.6,Ventilador|Geladeira|Fogão Elétrico,Climatização,14,Casa
52931,Norte,RR,Boa Vista,True,7.0,168.89,126.67,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,17,Apartamento
52932,Norte,RR,Boa Vista,False,4.8,207.04,155.28,Freezer|Geladeira|TV,Refrigeração,23,Apartamento
52933,Norte,RR,Boa Vista,True,2.5,137.75,103.31,Geladeira|Freezer|Ventilador,Refrigeração,22,Casa
52934,Norte,RR,Boa Vista,True,8.1,151.52,113.64,TV|Geladeira|Ventilador,Tecnologia,10,Comercio
52936,Norte,RR,Boa Vista,True,3.7,156.59,117.44,Ventilador|Geladeira|TV,Climatização,15,Casa
52937,Norte,RR,Boa Vista,False,5.1,64.04,48.03,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Apartamento
52938,Norte,RR,Boa Vista,True,0.9,54.15,40.61,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,14,Apartamento
52939,Norte,RR,Boa Vista,True,5.1,140.11,105.08,Geladeira|TV|Ventilador,Refrigeração,15,Apartamento
52940,Norte,RR,Boa Vista,False,10.9,163.33,122.5,Ventilador|Geladeira|Fogão Elétrico,Climatização,18,Casa
52941,Norte,RR,Boa Vista,False,4.8,96.61,72.46,Geladeira|TV|Ventilador,Refrigeração,11,Apartamento
52942,Norte,RR,Boa Vista,True,1.1,102.29,76.72,Geladeira|Ventilador|TV,Refrigeração,17,Casa
52943,Norte,RR,Boa Vista,False,8.2,75.85,56.89,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Comercio
52944,Norte,RR,Boa Vista,False,8.9,90.0,67.5,Geladeira|Ventilador|TV,Refrigeração,8,Apartamento
52945,Norte,RR,Boa Vista,False,0.6,192.93,144.7,Ventilador|Freezer|Lâmpada Fluorescente,Climatização,13,Casa
52948,Norte,RR,Boa Vista,False,2.8,1140.77,855.58,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,33,Casa
52949,Norte,RR,Boa Vista,False,8.2,55.8,41.85,Geladeira|Lâmpada Fluorescente|N/A,Refrigeração,12,Casa
52950,Norte,RR,Boa Vista,False,3.1,190.42,142.82,Ar-condicionado|Geladeira|TV,Climatização,9,Casa
52951,Norte,RR,Boa Vista,False,8.6,94.29,70.72,Geladeira|Ventilador|Lâmpada LED,Refrigeração,17,Casa
52952,Norte,RR,Boa Vista,True,3.6,58.68,44.01,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,13,Comercio
52953,Norte,RR,Boa Vista,True,11.0,122.46,91.84,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,10,Comercio
52954,Norte,RR,Boa Vista,True,6.9,231.81,173.86,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Apartamento
52955,Norte,RR,Boa Vista,False,0.8,692.26,519.19,Ar-condicionado|Ar-condicionado Split|Portão Elétrico,Climatização,44,Casa
52956,Norte,RR,Boa Vista,False,0.6,108.77,81.58,Geladeira|Ar-condicionado|Ar-condicionado Split,Refrigeração,17,Casa
52957,Norte,RR,Boa Vista,True,4.1,175.05,131.29,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,11,Comercio
52958,Norte,RR,Boa Vista,False,11.5,128.84,96.63,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,17,Apartamento
52959,Norte,RR,Boa Vista,True,4.5,112.05,84.04,Geladeira|Ventilador|TV,Refrigeração,13,Casa
52960,Norte,RR,Boa Vista,False,0.0,531.37,398.53,Ar-condicionado|Ar-condicionado Split|Bebedouro,Climatização,32,Casa
52961,Norte,RR,Boa Vista,False,1.5,165.56,124.17,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,25,Apartamento
52962,Norte,RR,Boa Vista,True,0.8,86.01,64.51,Geladeira|Ventilador|TV,Refrigeração,9,Apartamento
52964,Norte,RR,Boa Vista,False,2.0,108.57,81.43,Geladeira|Ventilador de Teto|Ventilador,Refrigeração,14,Apartamento
52965,Norte,RR,Boa Vista,True,0.8,221.99,166.49,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,16,Casa
52966,Norte,RR,Boa Vista,False,11.8,95.52,71.64,Geladeira|Ventilador|TV,Refrigeração,14,Casa
52967,Norte,RR,Boa Vista,True,11.9,108.93,81.7,Geladeira|Ventilador|TV,Refrigeração,13,Casa
52968,Norte,RR,Boa Vista,True,11.7,474.55,355.91,Ar-condicionado|Ar-condicionado Split|TV,Climatização,27,Comercio
52971,Norte,RR,Boa Vista,False,11.7,113.66,85.24,Geladeira|Lâmpada Incandescente|TV,Refrigeração,8,Casa
52972,Norte,RR,Boa Vista,False,11.9,142.09,106.57,Ventilador|Geladeira|TV,Climatização,14,Casa
52973,Norte,RR,Boa Vista,True,5.7,80.39,60.29,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,18,Casa
52974,Norte,RR,Boa Vista,True,5.1,65.92,49.44,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,8,Casa
52975,Norte,RR,Boa Vista,True,10.7,118.76,89.07,Ventilador|Geladeira|Lâmpada LED,Climatização,8,Casa
52976,Norte,RR,Boa Vista,False,10.5,92.54,69.4,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,13,Apartamento
52977,Norte,RR,Boa Vista,False,1.8,133.04,99.78,Ventilador|Geladeira|Caixa de Som,Climatização,16,Casa
52978,Norte,RR,Boa Vista,True,8.9,71.38,53.54,Geladeira|Ventilador|Lâmpada LED,Refrigeração,18,Casa
52979,Norte,RR,Boa Vista,False,3.1,75.15,56.36,Geladeira|Ar-condicionado|Lâmpada Fluorescente,Refrigeração,11,Casa
52980,Norte,RR,Boa Vista,True,2.7,129.28,96.96,Ventilador|Geladeira|Roteador Wi-Fi,Climatização,12,Casa
52982,Norte,RR,Boa Vista,True,1.1,131.09,98.32,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,14,Casa
52983,Norte,RR,Boa Vista,True,8.8,100.55,75.41,Geladeira|Ar-condicionado|Lâmpada Fluorescente,Refrigeração,19,Comercio
52984,Norte,RR,Boa Vista,True,10.6,125.8,94.35,Ventilador|Geladeira|TV,Climatização,9,Casa
52985,Norte,RR,Boa Vista,True,10.5,98.26,73.7,Lâmpada Incandescente|TV|Computador Desktop,Iluminação,17,Casa
52986,Norte,RR,Boa Vista,True,2.6,294.03,220.52,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,15,Apartamento
52987,Norte,RR,Boa Vista,False,10.8,98.82,74.11,Geladeira|TV|Ventilador,Refrigeração,13,Comercio
52988,Norte,RR,Boa Vista,True,0.0,101.18,75.89,Geladeira|Ventilador|TV,Refrigeração,14,Casa
52989,Norte,RR,Boa Vista,True,7.0,91.68,68.76,Geladeira|Lâmpada Incandescente|TV,Refrigeração,14,Casa
52990,Norte,RR,Boa Vista,False,8.4,148.14,111.1,Ar-condicionado|Geladeira|TV,Climatização,18,Casa
52991,Norte,RR,Boa Vista,False,10.7,61.0,45.75,Ventilador|TV|Lâmpada Fluorescente,Climatização,8,Apartamento
52992,Norte,RR,Boa Vista,False,6.6,100.66,75.5,Geladeira|Lâmpada Fluorescente|Fogão Elétrico,Refrigeração,32,Casa
52993,Norte,RR,Boa Vista,False,8.5,100.0,75.0,Geladeira|TV|Ventilador,Refrigeração,18,Apartamento
52994,Norte,RR,Boa Vista,True,11.7,306.01,229.51,Geladeira|Ventilador|Portão Elétrico,Refrigeração,36,Casa
52995,Norte,RR,Boa Vista,False,1.4,234.26,175.7,Bebedouro|Geladeira|Freezer,Refrigeração,61,Apartamento
52996,Norte,RR,Boa Vista,True,5.3,82.75,62.06,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Comercio
52997,Norte,RR,Boa Vista,True,6.5,623.26,467.44,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Casa
52999,Norte,RR,Boa Vista,True,0.9,431.9,323.92,Ar-condicionado|Ar-condicionado Split|TV,Climatização,23,Apartamento
53000,Norte,RR,Boa Vista,True,9.5,85.03,63.77,Geladeira|Ventilador|Lâmpada LED,Refrigeração,8,Apartamento
53001,Norte,RR,Boa Vista,True,11.0,120.24,90.18,TV|Geladeira|Ventilador,Tecnologia,13,Casa
53002,Norte,RR,Boa Vista,False,6.8,258.18,193.64,Portão Elétrico|Geladeira|Lâmpada LED,Serviços,16,Apartamento
53003,Norte,RR,Boa Vista,True,0.2,129.96,97.47,Geladeira|Ventilador|TV,Refrigeração,13,Comercio
53004,Norte,RR,Boa Vista,False,7.9,188.47,141.35,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Comercio
53005,Norte,RR,Boa Vista,False,8.9,179.67,134.75,Ventilador|Geladeira|Freezer,Climatização,21,Apartamento
53007,Norte,RR,Boa Vista,False,9.8,205.51,154.13,Ar-condicionado|Geladeira|TV,Climatização,12,Casa
53008,Norte,RR,Boa Vista,False,6.8,51.56,38.67,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,9,Casa
53009,Norte,RR,Boa Vista,False,5.6,222.27,166.7,Geladeira|Freezer|TV,Refrigeração,22,Casa
53010,Norte,RR,Boa Vista,False,4.2,94.7,71.03,Geladeira|TV|Ventilador,Refrigeração,10,Casa
53011,Norte,RR,Boa Vista,True,3.7,420.96,315.72,Ar-condicionado|Ar-condicionado Split|Lâmpada Incandescente,Climatização,24,Apartamento
53012,Norte,RR,Boa Vista,True,8.5,214.12,160.59,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,18,Casa
53013,Norte,RR,Boa Vista,False,8.6,106.49,79.87,Geladeira|TV|Ventilador,Refrigeração,13,Comercio
53014,Norte,RR,Boa Vista,False,2.5,245.59,184.19,Ar-condicionado|Geladeira|TV,Climatização,16,Comercio
53015,Norte,RR,Boa Vista,True,7.9,99.05,74.29,Geladeira|Ventilador|TV,Refrigeração,10,Casa
53016,Norte,RR,Boa Vista,False,1.3,109.5,82.12,Geladeira|Ventilador|TV,Refrigeração,21,Apartamento
53017,Norte,RR,Boa Vista,False,5.0,212.06,159.05,Ventilador|Ar-condicionado|Ar-condicionado Split,Climatização,21,Casa
53018,Norte,RR,Boa Vista,True,4.9,184.37,138.28,Ventilador|Geladeira|TV,Climatização,10,Comercio
53019,Norte,RR,Boa Vista,False,3.6,100.44,75.33,Geladeira|Ar-condicionado|Ar-condicionado Split,Refrigeração,21,Casa
53020,Norte,RR,Boa Vista,True,5.5,82.55,61.91,Geladeira|Ventilador|TV,Refrigeração,10,Casa
53022,Norte,RR,Boa Vista,False,10.3,204.13,153.1,Bebedouro|Geladeira|Freezer,Refrigeração,17,Apartamento
53023,Norte,RR,Boa Vista,True,2.7,130.01,97.51,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,11,Casa
53024,Norte,RR,Boa Vista,True,7.8,478.23,358.67,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,49,Apartamento
53025,Norte,RR,Boa Vista,True,8.8,45.73,34.3,Ventilador|Lâmpada LED|N/A,Climatização,12,Comercio
53026,Norte,RR,Boa Vista,True,3.3,99.34,74.5,Geladeira|TV|Ventilador,Refrigeração,17,Casa
53027,Norte,RR,Boa Vista,True,0.2,164.66,123.5,Ventilador|Geladeira|Freezer,Climatização,14,Casa
53028,Norte,RR,Boa Vista,True,9.2,103.64,77.73,Geladeira|TV|Ventilador,Refrigeração,14,Apartamento
53030,Norte,RR,Boa Vista,True,9.6,135.49,101.62,Geladeira|TV|Computador Desktop,Refrigeração,19,Casa
53031,Norte,RR,Boa Vista,True,12.0,127.15,95.36,Ventilador|Geladeira|TV,Climatização,15,Casa
53032,Norte,RR,Boa Vista,True,9.1,138.48,103.86,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,13,Apartamento
53033,Norte,RR,Boa Vista,True,0.9,154.69,116.02,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,15,Apartamento
53034,Norte,RR,Boa Vista,False,8.0,105.77,79.33,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,16,Apartamento
53035,Norte,RR,Boa Vista,False,11.7,157.45,118.09,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,13,Casa
53036,Norte,RR,Boa Vista,True,7.9,151.42,113.56,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,10,Apartamento
53037,Norte,RR,Boa Vista,False,11.5,68.62,51.46,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,8,Apartamento
53038,Norte,RR,Boa Vista,True,5.5,301.31,225.98,Portão Elétrico|Geladeira|Ventilador,Serviços,10,Apartamento
53039,Norte,RR,Boa Vista,True,0.3,108.48,81.36,Geladeira|Ventilador|TV,Refrigeração,10,Casa
53040,Norte,RR,Boa Vista,True,5.6,108.97,81.73,Geladeira|Ventilador|TV,Refrigeração,11,Casa
53041,Norte,RR,Boa Vista,True,8.8,147.78,110.84,TV|Geladeira|Ventilador,Tecnologia,14,Casa
53042,Norte,RR,Boa Vista,True,6.6,190.37,142.78,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,15,Casa
53043,Norte,RR,Boa Vista,True,9.9,196.98,147.73,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Apartamento
53044,Norte,RR,Boa Vista,False,3.1,120.89,90.67,Geladeira|Ar-condicionado|Ar-condicionado Split,Refrigeração,15,Apartamento
53045,Norte,RR,Boa Vista,True,1.9,557.67,418.25,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,37,Casa
53046,Norte,RR,Boa Vista,False,4.0,143.87,107.9,TV|Geladeira|Ventilador,Tecnologia,14,Casa
53047,Norte,RR,Boa Vista,True,11.0,646.01,484.51,Ar-condicionado|Ar-condicionado Split|Frigobar,Climatização,45,Casa
53048,Norte,RR,Boa Vista,False,9.5,110.6,82.95,Geladeira|Ventilador|TV,Refrigeração,16,Casa
53049,Norte,RR,Boa Vista,False,9.4,1010.48,757.86,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,30,Apartamento
53052,Norte,RR,Boa Vista,True,3.1,80.57,60.43,Geladeira|TV|Ventilador,Refrigeração,7,Casa
53054,Norte,RR,Boa Vista,False,5.9,109.02,81.76,Geladeira|TV|Ventilador,Refrigeração,12,Casa
53056,Nordeste,CE,Fortaleza,True,10.8,121.46,91.1,Geladeira|Fogão Elétrico|TV,Refrigeração,16,Casa
53059,Nordeste,CE,Fortaleza,False,2.8,62.89,47.17,Geladeira|TV|Ventilador,Refrigeração,11,Casa
53061,Nordeste,CE,Fortaleza,False,6.4,152.56,114.42,Ventilador|Geladeira|TV,Climatização,10,Casa
53063,Norte,RR,Boa Vista,True,7.0,136.91,102.68,TV|Geladeira|Ventilador,Tecnologia,10,Apartamento
53064,Norte,RR,Boa Vista,True,9.9,93.97,70.48,Geladeira|Ventilador|TV,Refrigeração,11,Casa
53065,Norte,RR,Boa Vista,True,5.9,65.19,48.89,Geladeira|Liquidificador|Ventilador,Refrigeração,6,Casa
53066,Nordeste,CE,Fortaleza,True,10.7,62.24,46.68,Geladeira|Lâmpada Fluorescente|Liquidificador,Refrigeração,6,Apartamento
53067,Nordeste,CE,Fortaleza,True,7.7,86.89,65.17,Geladeira|Caixa de Som|Lâmpada Incandescente,Refrigeração,10,Casa
53068,Nordeste,CE,Fortaleza,True,9.0,157.97,118.48,TV|Ventilador|Geladeira,Tecnologia,7,Apartamento
53069,Nordeste,CE,Fortaleza,False,6.3,70.74,53.05,Geladeira|TV|Lâmpada Incandescente,Refrigeração,7,Casa
53070,Nordeste,CE,Fortaleza,True,7.2,197.16,147.87,Bebedouro|TV|Geladeira,Refrigeração,13,Casa
53071,Nordeste,CE,Fortaleza,True,10.3,64.06,48.04,Geladeira|TV|Lâmpada LED,Refrigeração,11,Comercio
53072,Nordeste,CE,Fortaleza,False,6.1,148.36,111.27,TV|Geladeira|Ventilador,Tecnologia,9,Apartamento
53073,Nordeste,CE,Fortaleza,True,1.4,141.39,106.04,Geladeira|Freezer|Ventilador,Refrigeração,10,Casa
53074,Norte,RR,Boa Vista,True,7.0,293.51,220.13,Geladeira|Computador Desktop|Fogão Elétrico,Refrigeração,25,Apartamento
53075,Norte,RR,Boa Vista,False,2.6,106.33,79.75,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Casa
53076,Norte,RR,Boa Vista,True,8.5,323.7,242.77,Portão Elétrico|Geladeira|Ventilador,Serviços,18,Casa
53078,Norte,RR,Boa Vista,True,0.8,81.92,61.44,Geladeira|Ventilador|Lâmpada LED,Refrigeração,18,Apartamento
53079,Norte,RR,Boa Vista,True,11.8,112.26,84.2,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Casa
53080,Norte,RR,Boa Vista,True,6.0,70.53,52.9,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,15,Casa
53081,Norte,RR,Boa Vista,True,10.6,411.45,308.59,Portão Elétrico|Geladeira|Fogão Elétrico,Serviços,25,Apartamento
53082,Norte,RR,Boa Vista,True,8.1,289.04,216.78,Ventilador|Geladeira|Fogão Elétrico,Climatização,18,Apartamento
53083,Norte,RR,Boa Vista,True,5.6,145.92,109.44,Ventilador|Geladeira|Bebedouro,Climatização,20,Apartamento
53084,Norte,RR,Boa Vista,False,8.3,107.86,80.9,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Apartamento
53085,Norte,RR,Boa Vista,True,11.1,150.49,112.87,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Apartamento
53086,Norte,RR,Boa Vista,True,0.3,117.55,88.16,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,15,Apartamento
53087,Norte,RR,Boa Vista,False,9.4,348.96,261.72,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,25,Casa
53088,Norte,RR,Boa Vista,True,3.7,147.89,110.92,Ventilador|Geladeira|TV,Climatização,18,Casa
53090,Norte,RR,Boa Vista,True,4.8,751.21,563.41,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Comercio
53092,Norte,RR,Boa Vista,True,3.1,126.28,94.71,Geladeira|Ventilador|TV,Refrigeração,16,Apartamento
53094,Norte,RR,Boa Vista,True,11.1,103.07,77.3,Geladeira|Ventilador|TV,Refrigeração,12,Comercio
53095,Norte,RR,Boa Vista,True,2.9,116.66,87.5,Geladeira|Ventilador|TV,Refrigeração,10,Comercio
53097,Norte,RR,Boa Vista,False,4.3,88.52,66.39,Geladeira|TV|Ventilador,Refrigeração,10,Casa
53098,Norte,RR,Boa Vista,False,3.9,158.38,118.78,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,17,Casa
53099,Norte,RR,Boa Vista,True,8.0,351.13,263.35,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,12,Casa
53100,Norte,RR,Boa Vista,False,1.8,566.68,425.01,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Casa
53101,Norte,RR,Boa Vista,True,9.8,254.7,191.02,TV|Geladeira|Ventilador,Tecnologia,13,Casa
53102,Norte,RR,Boa Vista,True,6.6,135.3,101.48,TV|Geladeira|Ventilador,Tecnologia,10,Casa
53104,Norte,RR,Boa Vista,False,9.3,204.22,153.16,Ventilador|Geladeira|Portão Elétrico,Climatização,22,Casa
53105,Norte,RR,Boa Vista,True,6.3,239.43,179.57,Ventilador|Geladeira|Freezer,Climatização,24,Apartamento
53106,Norte,RR,Boa Vista,False,9.3,16.25,12.19,Lâmpada Fluorescente|Ventilador|Liquidificador,Iluminação,11,Apartamento
53107,Norte,RR,Boa Vista,False,11.1,236.69,177.52,Ventilador de Teto|Geladeira|Freezer,Climatização,20,Comercio
53108,Norte,RR,Boa Vista,True,6.0,161.86,121.4,Ventilador|Geladeira|Freezer,Climatização,14,Casa
53109,Norte,RR,Boa Vista,True,9.8,158.73,119.05,Geladeira|Ventilador|TV,Refrigeração,16,Casa
53110,Norte,RR,Boa Vista,True,5.8,393.18,294.88,Fogão Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,15,Apartamento
53111,Norte,RR,Boa Vista,True,10.8,99.18,74.39,Geladeira|TV|Ventilador,Refrigeração,14,Apartamento
53113,Norte,RR,Boa Vista,False,4.8,116.24,87.18,Geladeira|Portão Elétrico|Computador Desktop,Refrigeração,29,Apartamento
53114,Norte,RR,Boa Vista,True,10.8,89.0,66.75,Geladeira|Lâmpada Fluorescente|Fogão Elétrico,Refrigeração,30,Casa
53115,Norte,RR,Boa Vista,True,11.9,368.75,276.56,Lâmpada Incandescente|Ventilador|Bebedouro,Iluminação,35,Apartamento
53116,Norte,RR,Boa Vista,True,3.3,173.61,130.21,Geladeira|Lâmpada Incandescente|Ventilador,Refrigeração,23,Casa
53118,Norte,RR,Boa Vista,False,11.8,181.79,136.34,Ar-condicionado|Ar-condicionado Split|Ventilador,Climatização,23,Casa
53119,Norte,RR,Boa Vista,True,10.9,249.83,187.37,Geladeira|Ventilador de Teto|Freezer,Refrigeração,39,Casa
53120,Norte,RR,Boa Vista,True,4.4,73.7,55.28,Freezer|TV|Roteador Wi-Fi,Refrigeração,19,Casa
53122,Norte,RR,Boa Vista,False,4.6,490.78,368.08,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,25,Apartamento
53123,Nordeste,CE,Fortaleza,True,10.4,75.13,56.35,Geladeira|TV|Roteador Wi-Fi,Refrigeração,13,Comercio
53124,Nordeste,CE,Fortaleza,False,11.3,51.83,38.87,Geladeira|TV|Lâmpada LED,Refrigeração,7,Apartamento
53125,Nordeste,CE,Fortaleza,True,1.2,70.09,52.57,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,9,Apartamento
53126,Nordeste,CE,Fortaleza,True,10.3,171.36,128.52,TV|Geladeira|Ventilador,Tecnologia,12,Apartamento
53127,Nordeste,CE,Fortaleza,True,4.1,127.5,95.62,Geladeira|Ventilador|TV,Refrigeração,19,Casa
53128,Nordeste,CE,Fortaleza,False,7.5,138.57,103.93,Bebedouro|Geladeira|TV,Refrigeração,18,Apartamento
53129,Nordeste,CE,Fortaleza,False,7.7,68.7,51.53,Geladeira|TV|Ventilador,Refrigeração,15,Apartamento
53130,Nordeste,CE,Fortaleza,True,1.4,63.71,47.78,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa
53131,Nordeste,CE,Fortaleza,True,8.0,59.7,44.78,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Casa
53132,Nordeste,CE,Fortaleza,True,4.2,154.01,115.51,Geladeira|Freezer|Ventilador,Refrigeração,23,Comercio
53133,Norte,RR,Boa Vista,False,0.3,198.76,149.07,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,18,Apartamento
53134,Norte,RR,Boa Vista,True,6.0,227.38,170.54,Geladeira|Ventilador|TV,Refrigeração,17,Casa
53135,Norte,RR,Boa Vista,False,5.4,161.98,121.48,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Apartamento
53136,Norte,RR,Boa Vista,False,5.7,119.54,89.66,Ventilador|Geladeira|TV,Climatização,18,Casa
53137,Norte,RR,Boa Vista,True,7.6,60.8,45.6,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,7,Apartamento
